patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
Stanislaus,2021,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2101,,
Stanislaus,2021,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",2340,,
Stanislaus,2021,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",170,,
Stanislaus,2021,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",318,,
Stanislaus,2021,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",7836,,
Stanislaus,2021,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,7383,,
Stanislaus,2021,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",431,,
Stanislaus,2021,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,475,,
Stanislaus,2021,18,INFECTIOUS & PARASITIC DISEASES,5760,,
Stanislaus,2021,19,MENTAL DISEASES & DISORDERS,3139,,
Stanislaus,2021,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,609,,
Stanislaus,2021,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",770,,
Stanislaus,2021,22,BURNS,38,,
Stanislaus,2021,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,302,,
Stanislaus,2021,24,MULTIPLE SIGNFICANT TRAUMA,226,,
Stanislaus,2021,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,27,,
Stanislaus,2022,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",3629,,
Stanislaus,2022,2,"EYE, DISEASES & DISORDERS",58,,
Stanislaus,2022,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",397,,
Stanislaus,2022,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",5040,,
Stanislaus,2022,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",6558,,
Stanislaus,2022,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",3997,,
Stanislaus,2022,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1921,,
Stanislaus,2022,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3469,,
Stanislaus,2022,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",846,,
Stanislaus,2022,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2266,,
Stanislaus,2022,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",2326,,
Stanislaus,2022,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",200,,
Stanislaus,2022,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",311,,
Stanislaus,2022,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",7604,,
Stanislaus,2022,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,7255,,
Stanislaus,2022,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",500,,
Stanislaus,2022,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,547,,
Stanislaus,2022,18,INFECTIOUS & PARASITIC DISEASES,5586,,
Stanislaus,2022,19,MENTAL DISEASES & DISORDERS,2948,,
Stanislaus,2022,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,584,,
Stanislaus,2022,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",728,,
Stanislaus,2022,22,BURNS,37,,
Stanislaus,2022,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,347,,
Stanislaus,2022,24,MULTIPLE SIGNFICANT TRAUMA,242,,
Stanislaus,2022,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,41,,
Stanislaus,2023,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",3739,,
Stanislaus,2023,2,"EYE, DISEASES & DISORDERS",64,,
Stanislaus,2023,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",416,,
Stanislaus,2023,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",4552,,
Stanislaus,2023,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",7327,,
Stanislaus,2023,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",4219,,
Stanislaus,2023,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",1957,,
Stanislaus,2023,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",3801,,
Stanislaus,2023,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1008,,
Stanislaus,2023,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",2509,,
Stanislaus,2023,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",2634,,
Stanislaus,2023,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",208,,
Stanislaus,2023,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",315,,
Stanislaus,2023,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",7255,,
Stanislaus,2023,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,6823,,
Stanislaus,2023,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",543,,
Stanislaus,2023,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,465,,
Stanislaus,2023,18,INFECTIOUS & PARASITIC DISEASES,6210,,
Stanislaus,2023,19,MENTAL DISEASES & DISORDERS,3934,,
Stanislaus,2023,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,798,,
Stanislaus,2023,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",752,,
Stanislaus,2023,22,BURNS,48,,
Stanislaus,2023,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,397,,
Stanislaus,2023,24,MULTIPLE SIGNFICANT TRAUMA,193,,
Stanislaus,2023,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,61,,
Sutter,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",620,,
Sutter,2012,2,"EYE, DISEASES & DISORDERS",15,,
Sutter,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",74,,
Sutter,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",921,,
Sutter,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1417,,
Sutter,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1010,,
Sutter,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",401,,
Sutter,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",833,,
Sutter,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",285,,
Sutter,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",325,,
Sutter,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",485,,
Sutter,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",36,,
Sutter,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",225,,
Sutter,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1379,,
Sutter,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1311,,
Sutter,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",95,,
Sutter,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,76,,
Sutter,2012,18,INFECTIOUS & PARASITIC DISEASES,409,,
Sutter,2012,19,MENTAL DISEASES & DISORDERS,432,,
Sutter,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,65,,
Sutter,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",178,,
Sutter,2012,22,BURNS,8,,
Sutter,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,105,,
Sutter,2012,24,MULTIPLE SIGNFICANT TRAUMA,25,,
Sutter,2012,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,3,,
Sutter,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",622,,
Sutter,2013,2,"EYE, DISEASES & DISORDERS",16,,
Sutter,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",95,,
Sutter,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",850,,
Sutter,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1277,,
Sutter,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",1011,,
Sutter,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",334,,
Sutter,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",913,,
Sutter,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",313,,
Sutter,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",369,,
Sutter,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",436,,
Sutter,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",39,,
Sutter,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",185,,
Sutter,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1368,,
Sutter,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1308,,
Sutter,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",111,,
Sutter,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,98,,
Sutter,2013,18,INFECTIOUS & PARASITIC DISEASES,519,,
Sutter,2013,19,MENTAL DISEASES & DISORDERS,384,,
Sutter,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,68,,
Sutter,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",177,,
Sutter,2013,22,BURNS,14,,
Sutter,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,107,,
Sutter,2013,24,MULTIPLE SIGNFICANT TRAUMA,14,,
Sutter,2013,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,3,,
Sutter,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",516,,
Sutter,2014,2,"EYE, DISEASES & DISORDERS",18,,
Sutter,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",72,,
Sutter,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",938,,
Sutter,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1129,,
Sutter,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",851,,
Sutter,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",306,,
Sutter,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",866,,
Sutter,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",254,,
Sutter,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",320,,
Sutter,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",481,,
Sutter,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",40,,
Sutter,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",170,,
Sutter,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1406,,
Sutter,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1375,,
Sutter,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",98,,
Sutter,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,82,,
Sutter,2014,18,INFECTIOUS & PARASITIC DISEASES,478,,
Sutter,2014,19,MENTAL DISEASES & DISORDERS,395,,
Sutter,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,60,,
Sutter,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",134,,
Sutter,2014,22,BURNS,8,,
Sutter,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,129,,
Sutter,2014,24,MULTIPLE SIGNFICANT TRAUMA,18,,
Sutter,2015,0,UNGROUPABLE,2,,
Sutter,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",607,,
Sutter,2015,2,"EYE, DISEASES & DISORDERS",11,,
Sutter,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",76,,
Sutter,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",861,,
Sutter,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1137,,
Sutter,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",846,,
Sutter,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",324,,
Sutter,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",901,,
Sutter,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",256,,
Sutter,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",330,,
Sutter,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",512,,
Sutter,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",43,,
Sutter,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",137,,
Sutter,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1341,,
Sutter,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1302,,
Sutter,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",93,,
Sutter,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,71,,
Sutter,2015,18,INFECTIOUS & PARASITIC DISEASES,534,,
Sutter,2015,19,MENTAL DISEASES & DISORDERS,372,,
Sutter,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,62,,
Sutter,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",142,,
Sutter,2015,22,BURNS,7,,
Sutter,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,147,,
Sutter,2015,24,MULTIPLE SIGNFICANT TRAUMA,26,,
Sutter,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",589,,
Sutter,2016,2,"EYE, DISEASES & DISORDERS",9,,
Sutter,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",79,,
Sutter,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",862,,
Sutter,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1233,,
Sutter,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",830,,
Sutter,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",323,,
Sutter,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",886,,
Sutter,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",246,,
Sutter,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",347,,
Sutter,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",482,,
Sutter,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",35,,
Sutter,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",146,,
Sutter,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1438,,
Sutter,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1408,,
Sutter,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",93,,
Sutter,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,97,,
Sutter,2016,18,INFECTIOUS & PARASITIC DISEASES,646,,
Sutter,2016,19,MENTAL DISEASES & DISORDERS,420,,
Sutter,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,76,,
Sutter,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",142,,
Sutter,2016,22,BURNS,8,,
Sutter,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,63,,
Sutter,2016,24,MULTIPLE SIGNFICANT TRAUMA,37,,
Sutter,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,3,,
Sutter,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",611,,
Sutter,2017,2,"EYE, DISEASES & DISORDERS",14,,
Sutter,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",65,,
Sutter,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",833,,
Sutter,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1209,,
Sutter,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",808,,
Sutter,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",363,,
Sutter,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",902,,
Sutter,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",255,,
Sutter,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",392,,
Sutter,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",429,,
Sutter,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",48,,
Sutter,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",110,,
Sutter,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1299,,
Sutter,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1321,,
Sutter,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",88,,
Sutter,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,91,,
Sutter,2017,18,INFECTIOUS & PARASITIC DISEASES,735,,
Sutter,2017,19,MENTAL DISEASES & DISORDERS,464,,
Sutter,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,50,,
Sutter,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",123,,
Sutter,2017,22,BURNS,10,,
Sutter,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,69,,
Sutter,2017,24,MULTIPLE SIGNFICANT TRAUMA,30,,
Sutter,2017,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,6,,
Sutter,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",678,,
Sutter,2018,2,"EYE, DISEASES & DISORDERS",8,,
Sutter,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",94,,
Sutter,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",794,,
Sutter,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1254,,
Sutter,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",848,,
Sutter,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",349,,
Sutter,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",971,,
Sutter,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",226,,
Sutter,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",388,,
Sutter,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",415,,
Sutter,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",50,,
Sutter,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",112,,
Sutter,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1297,,
Sutter,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1307,,
Sutter,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",105,,
Sutter,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,158,,
Sutter,2018,18,INFECTIOUS & PARASITIC DISEASES,942,,
Sutter,2018,19,MENTAL DISEASES & DISORDERS,524,,
Sutter,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,55,,
Sutter,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",167,,
Sutter,2018,22,BURNS,5,,
Sutter,2018,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,47,,
Sutter,2018,24,MULTIPLE SIGNFICANT TRAUMA,26,,
Sutter,2018,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,9,,
Sutter,2019,0,PRE-MDC,45,,
Sutter,2019,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",686,,
Sutter,2019,2,"EYE, DISEASES & DISORDERS",13,,
Sutter,2019,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",67,,
Sutter,2019,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",777,,
Sutter,2019,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1202,,
Sutter,2019,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",779,,
Sutter,2019,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",421,,
Sutter,2019,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",891,,
Sutter,2019,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",179,,
Sutter,2019,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",348,,
Sutter,2019,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",439,,
Sutter,2019,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",42,,
Sutter,2019,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",76,,
Sutter,2019,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1294,,
Sutter,2019,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1298,,
Sutter,2019,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",96,,
Sutter,2019,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,102,,
Sutter,2019,18,INFECTIOUS & PARASITIC DISEASES,1045,,
Sutter,2019,19,MENTAL DISEASES & DISORDERS,507,,
Sutter,2019,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,52,,
Sutter,2019,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",139,,
Sutter,2019,22,BURNS,10,,
Sutter,2019,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,49,,
Sutter,2019,24,MULTIPLE SIGNFICANT TRAUMA,40,,
Sutter,2019,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,5,,
Sutter,2020,0,PRE-MDC,47,,
Sutter,2020,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",573,,
Sutter,2020,2,"EYE, DISEASES & DISORDERS",8,,
Sutter,2020,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",39,,
Sutter,2020,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",836,,
Sutter,2020,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",1159,,
Sutter,2020,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",698,,
Sutter,2020,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",336,,
Sutter,2020,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",746,,
Sutter,2020,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",171,,
Sutter,2020,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",382,,
Sutter,2020,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",384,,
Sutter,2020,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",26,,
Sutter,2020,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",85,,
Sutter,2020,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",1265,,
Sutter,2020,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,1272,,
Sutter,2020,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",66,,
Sutter,2020,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,89,,
Sutter,2020,18,INFECTIOUS & PARASITIC DISEASES,1103,,
Sutter,2020,19,MENTAL DISEASES & DISORDERS,441,,
Sutter,2020,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,50,,
Sutter,2020,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",145,,
Sutter,2020,22,BURNS,9,,
Sutter,2020,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,79,,
Sutter,2020,24,MULTIPLE SIGNFICANT TRAUMA,40,,
Sutter,2020,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,4,,
Sutter,2021,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",651,,
Sutter,2021,2,"EYE, DISEASES & DISORDERS",8,,
Sutter,2021,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",55,,
