patcnty1,dsch_yr,disp1,Discharges
Unknown,2021,Critical Access Hospital,1
Unknown,2021,Died,60
Unknown,2021,Home Health Service,70
Unknown,2021,Hospice_Care,10
Unknown,2021,Left Against Medical Advice,116
Unknown,2021,Not_Defined_Elsewhere,8
Unknown,2021,Prison/Jail,13
Unknown,2021,Psychiatric_Care,6
Unknown,2021,Rehab,12
Unknown,2021,Residential Care facility,13
Unknown,2021,Routine (Home),848
Unknown,2021,Skilled Nursing/Intermediate Care (SN/IC),116
Unknown,2022,Acute Care,46
Unknown,2022,Died,81
Unknown,2022,Home Health Service,104
Unknown,2022,Hospice_Care,22
Unknown,2022,Left Against Medical Advice,138
Unknown,2022,Not_Defined_Elsewhere,7
Unknown,2022,Prison/Jail,9
Unknown,2022,Psychiatric_Care,24
Unknown,2022,Rehab,32
Unknown,2022,Residential Care facility,13
Unknown,2022,Routine (Home),1131
Unknown,2022,Skilled Nursing/Intermediate Care (SN/IC),149
Unknown,2023,Acute Care,155
Unknown,2023,Childrens_or_Cancer,5
Unknown,2023,Critical Access Hospital,14
Unknown,2023,Died,238
Unknown,2023,Disaster_Care_Site,1
Unknown,2023,Home Health Service,700
Unknown,2023,Hospice_Care,111
Unknown,2023,Invalid or Blank,1
Unknown,2023,Left Against Medical Advice,287
Unknown,2023,Not_Defined_Elsewhere,28
Unknown,2023,Other,1
Unknown,2023,Prison/Jail,252
Unknown,2023,Psychiatric_Care,27
Unknown,2023,Rehab,105
Unknown,2023,Residential Care facility,30
Unknown,2023,Routine (Home),3404
Unknown,2023,Skilled Nursing/Intermediate Care (SN/IC),823
Ventura,2012,Acute Care at another hospital,1456
Ventura,2012,Acute Care within the admitting hospital,238
Ventura,2012,Died,1475
Ventura,2012,Home Health Service,8887
Ventura,2012,Invalid,3
Ventura,2012,Left Against Medical Advice,667
Ventura,2012,Other,113
Ventura,2012,Other Care (not SN/IC) at another hospital,881
Ventura,2012,Other Care with the admitting hospital,567
Ventura,2012,Prison/Jail,76
Ventura,2012,Residential Care facility,695
Ventura,2012,Routine (Home),60529
Ventura,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,718
Ventura,2012,SN/IC at another facility,4903
Ventura,2013,Acute Care at another hospital,1403
Ventura,2013,Acute Care within the admitting hospital,206
Ventura,2013,Died,1629
Ventura,2013,Home Health Service,8601
Ventura,2013,Invalid,16
Ventura,2013,Left Against Medical Advice,687
Ventura,2013,Other,104
Ventura,2013,Other Care (not SN/IC) at another hospital,920
Ventura,2013,Other Care with the admitting hospital,631
Ventura,2013,Prison/Jail,88
Ventura,2013,Residential Care facility,445
Ventura,2013,Routine (Home),57963
Ventura,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,736
Ventura,2013,SN/IC at another facility,5232
Ventura,2014,Acute Care at another hospital,1261
Ventura,2014,Acute Care within the admitting hospital,204
Ventura,2014,Died,1537
Ventura,2014,Home Health Service,9396
Ventura,2014,Invalid,15
Ventura,2014,Left Against Medical Advice,757
Ventura,2014,Other,125
Ventura,2014,Other Care (not SN/IC) at another hospital,1038
Ventura,2014,Other Care with the admitting hospital,722
Ventura,2014,Prison/Jail,76
Ventura,2014,Residential Care facility,341
Ventura,2014,Routine (Home),55837
Ventura,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,696
Ventura,2014,SN/IC at another facility,5706
Ventura,2015,Acute Care,1492
Ventura,2015,Childrens_or_Cancer,100
Ventura,2015,Critical Access Hospital,51
Ventura,2015,Died,1527
Ventura,2015,Disaster_Care_Site,1
Ventura,2015,Home Health Service,9225
Ventura,2015,Hospice_Care,797
Ventura,2015,Invalid or Blank,1138
Ventura,2015,Left Against Medical Advice,2160
Ventura,2015,Not_Defined_Elsewhere,329
Ventura,2015,Other,12
Ventura,2015,Prison/Jail,93
Ventura,2015,Psychiatric_Care,193
Ventura,2015,Rehab,983
Ventura,2015,Residential Care facility,599
Ventura,2015,Routine (Home),56566
Ventura,2015,Skilled Nursing/Intermediate Care (SN/IC),5267
Ventura,2016,Acute Care,1435
Ventura,2016,Childrens_or_Cancer,26
Ventura,2016,Critical Access Hospital,38
Ventura,2016,Died,1592
Ventura,2016,Home Health Service,11145
Ventura,2016,Hospice_Care,812
Ventura,2016,Invalid or Blank,2
Ventura,2016,Left Against Medical Advice,2288
Ventura,2016,Not_Defined_Elsewhere,456
Ventura,2016,Other,9
Ventura,2016,Prison/Jail,77
Ventura,2016,Psychiatric_Care,238
Ventura,2016,Rehab,956
Ventura,2016,Residential Care facility,556
Ventura,2016,Routine (Home),54679
Ventura,2016,Skilled Nursing/Intermediate Care (SN/IC),5193
Ventura,2017,Acute Care,1718
Ventura,2017,Childrens_or_Cancer,22
Ventura,2017,Critical Access Hospital,58
Ventura,2017,Died,1639
Ventura,2017,Home Health Service,11274
Ventura,2017,Hospice_Care,856
Ventura,2017,Invalid or Blank,15
Ventura,2017,Left Against Medical Advice,2267
Ventura,2017,Not_Defined_Elsewhere,487
Ventura,2017,Other,15
Ventura,2017,Prison/Jail,84
Ventura,2017,Psychiatric_Care,267
Ventura,2017,Rehab,1003
Ventura,2017,Residential Care facility,419
Ventura,2017,Routine (Home),54612
Ventura,2017,Skilled Nursing/Intermediate Care (SN/IC),5007
Ventura,2018,Acute Care,1927
Ventura,2018,Childrens_or_Cancer,20
Ventura,2018,Critical Access Hospital,46
Ventura,2018,Died,1599
Ventura,2018,Disaster_Care_Site,17
Ventura,2018,Home Health Service,11918
Ventura,2018,Hospice_Care,941
Ventura,2018,Invalid or Blank,14
Ventura,2018,Left Against Medical Advice,2065
Ventura,2018,Not_Defined_Elsewhere,320
Ventura,2018,Other,18
Ventura,2018,Prison/Jail,86
Ventura,2018,Psychiatric_Care,208
Ventura,2018,Rehab,1238
Ventura,2018,Residential Care facility,332
Ventura,2018,Routine (Home),52342
Ventura,2018,Skilled Nursing/Intermediate Care (SN/IC),4976
Ventura,2019,Acute Care,1911
Ventura,2019,Childrens_or_Cancer,12
Ventura,2019,Critical Access Hospital,25
Ventura,2019,Died,1610
Ventura,2019,Disaster_Care_Site,1
Ventura,2019,Home Health Service,12137
Ventura,2019,Hospice_Care,994
Ventura,2019,Invalid or Blank,9
Ventura,2019,Left Against Medical Advice,2255
Ventura,2019,Not_Defined_Elsewhere,341
Ventura,2019,Other,12
Ventura,2019,Prison/Jail,74
Ventura,2019,Psychiatric_Care,196
Ventura,2019,Rehab,1306
Ventura,2019,Residential Care facility,373
Ventura,2019,Routine (Home),53461
Ventura,2019,Skilled Nursing/Intermediate Care (SN/IC),5093
Ventura,2020,Acute Care,1705
Ventura,2020,Childrens_or_Cancer,12
Ventura,2020,Critical Access Hospital,26
Ventura,2020,Died,1694
Ventura,2020,Home Health Service,11918
Ventura,2020,Hospice_Care,1135
Ventura,2020,Left Against Medical Advice,2095
Ventura,2020,Not_Defined_Elsewhere,396
Ventura,2020,Other,31
Ventura,2020,Prison/Jail,61
Ventura,2020,Psychiatric_Care,218
Ventura,2020,Rehab,1294
Ventura,2020,Residential Care facility,302
Ventura,2020,Routine (Home),47177
Ventura,2020,Skilled Nursing/Intermediate Care (SN/IC),3631
Ventura,2021,Acute Care,1713
Ventura,2021,Childrens_or_Cancer,13
Ventura,2021,Critical Access Hospital,15
Ventura,2021,Died,2075
Ventura,2021,Disaster_Care_Site,1
Ventura,2021,Home Health Service,12500
Ventura,2021,Hospice_Care,1198
Ventura,2021,Invalid or Blank,3
Ventura,2021,Left Against Medical Advice,2256
Ventura,2021,Not_Defined_Elsewhere,433
Ventura,2021,Other,46
Ventura,2021,Prison/Jail,78
Ventura,2021,Psychiatric_Care,199
Ventura,2021,Rehab,1353
Ventura,2021,Residential Care facility,355
Ventura,2021,Routine (Home),48267
Ventura,2021,Skilled Nursing/Intermediate Care (SN/IC),4295
Ventura,2022,Acute Care,1780
Ventura,2022,Childrens_or_Cancer,16
Ventura,2022,Critical Access Hospital,25
Ventura,2022,Died,1960
Ventura,2022,Home Health Service,13304
Ventura,2022,Hospice_Care,1122
Ventura,2022,Invalid or Blank,11
Ventura,2022,Left Against Medical Advice,2326
Ventura,2022,Not_Defined_Elsewhere,397
Ventura,2022,Other,28
Ventura,2022,Prison/Jail,68
Ventura,2022,Psychiatric_Care,188
Ventura,2022,Rehab,1386
Ventura,2022,Residential Care facility,408
Ventura,2022,Routine (Home),48309
Ventura,2022,Skilled Nursing/Intermediate Care (SN/IC),4702
Ventura,2023,Acute Care,1986
Ventura,2023,Childrens_or_Cancer,43
Ventura,2023,Critical Access Hospital,7
Ventura,2023,Died,1806
Ventura,2023,Home Health Service,13053
Ventura,2023,Hospice_Care,1205
Ventura,2023,Invalid or Blank,9
Ventura,2023,Left Against Medical Advice,2452
Ventura,2023,Not_Defined_Elsewhere,243
Ventura,2023,Other,30
Ventura,2023,Prison/Jail,80
Ventura,2023,Psychiatric_Care,198
Ventura,2023,Rehab,1475
Ventura,2023,Residential Care facility,481
Ventura,2023,Routine (Home),48220
Ventura,2023,Skilled Nursing/Intermediate Care (SN/IC),5268
Yolo,2012,Acute Care at another hospital,327
Yolo,2012,Acute Care within the admitting hospital,23
Yolo,2012,Died,326
Yolo,2012,Home Health Service,1233
Yolo,2012,Left Against Medical Advice,123
Yolo,2012,Other,20
Yolo,2012,Other Care (not SN/IC) at another hospital,116
Yolo,2012,Other Care with the admitting hospital,31
Yolo,2012,Prison/Jail,14
Yolo,2012,Residential Care facility,129
Yolo,2012,Routine (Home),12317
Yolo,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,85
Yolo,2012,SN/IC at another facility,1241
Yolo,2013,Acute Care at another hospital,324
Yolo,2013,Acute Care within the admitting hospital,11
Yolo,2013,Died,348
Yolo,2013,Home Health Service,1418
Yolo,2013,Left Against Medical Advice,80
Yolo,2013,Other,31
Yolo,2013,Other Care (not SN/IC) at another hospital,88
Yolo,2013,Other Care with the admitting hospital,55
Yolo,2013,Prison/Jail,13
Yolo,2013,Residential Care facility,134
Yolo,2013,Routine (Home),11940
Yolo,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,32
Yolo,2013,SN/IC at another facility,1223
Yolo,2014,Acute Care at another hospital,290
Yolo,2014,Acute Care within the admitting hospital,14
Yolo,2014,Died,290
Yolo,2014,Home Health Service,1506
Yolo,2014,Left Against Medical Advice,122
Yolo,2014,Other,34
Yolo,2014,Other Care (not SN/IC) at another hospital,168
Yolo,2014,Other Care with the admitting hospital,49
Yolo,2014,Prison/Jail,14
Yolo,2014,Residential Care facility,124
Yolo,2014,Routine (Home),11707
Yolo,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,9
Yolo,2014,SN/IC at another facility,1257
Yolo,2015,Acute Care,380
Yolo,2015,Childrens_or_Cancer,15
Yolo,2015,Critical Access Hospital,7
Yolo,2015,Died,327
Yolo,2015,Home Health Service,1525
Yolo,2015,Hospice_Care,155
Yolo,2015,Invalid or Blank,3
Yolo,2015,Left Against Medical Advice,153
Yolo,2015,Not_Defined_Elsewhere,36
Yolo,2015,Prison/Jail,16
Yolo,2015,Psychiatric_Care,71
Yolo,2015,Rehab,93
Yolo,2015,Residential Care facility,76
Yolo,2015,Routine (Home),12095
Yolo,2015,Skilled Nursing/Intermediate Care (SN/IC),1315
Yolo,2016,Acute Care,367
Yolo,2016,Childrens_or_Cancer,6
Yolo,2016,Critical Access Hospital,9
Yolo,2016,Died,304
Yolo,2016,Home Health Service,1788
Yolo,2016,Hospice_Care,149
Yolo,2016,Left Against Medical Advice,125
Yolo,2016,Not_Defined_Elsewhere,22
Yolo,2016,Prison/Jail,14
Yolo,2016,Psychiatric_Care,98
Yolo,2016,Rehab,111
Yolo,2016,Residential Care facility,98
Yolo,2016,Routine (Home),12356
Yolo,2016,Skilled Nursing/Intermediate Care (SN/IC),1282
Yolo,2017,Acute Care,398
Yolo,2017,Childrens_or_Cancer,2
Yolo,2017,Critical Access Hospital,3
Yolo,2017,Died,306
Yolo,2017,Home Health Service,2111
Yolo,2017,Hospice_Care,220
Yolo,2017,Left Against Medical Advice,145
Yolo,2017,Not_Defined_Elsewhere,8
Yolo,2017,Prison/Jail,12
Yolo,2017,Psychiatric_Care,65
Yolo,2017,Rehab,109
Yolo,2017,Residential Care facility,116
Yolo,2017,Routine (Home),11886
Yolo,2017,Skilled Nursing/Intermediate Care (SN/IC),1249
Yolo,2018,Acute Care,465
Yolo,2018,Childrens_or_Cancer,4
Yolo,2018,Critical Access Hospital,3
Yolo,2018,Died,329
Yolo,2018,Home Health Service,1912
Yolo,2018,Hospice_Care,226
Yolo,2018,Invalid or Blank,3
Yolo,2018,Left Against Medical Advice,149
Yolo,2018,Not_Defined_Elsewhere,10
Yolo,2018,Prison/Jail,19
Yolo,2018,Psychiatric_Care,58
Yolo,2018,Rehab,122
Yolo,2018,Residential Care facility,90
Yolo,2018,Routine (Home),11374
Yolo,2018,Skilled Nursing/Intermediate Care (SN/IC),1186
Yolo,2019,Acute Care,481
Yolo,2019,Childrens_or_Cancer,2
Yolo,2019,Critical Access Hospital,8
Yolo,2019,Died,289
Yolo,2019,Home Health Service,2117
Yolo,2019,Hospice_Care,222
Yolo,2019,Left Against Medical Advice,132
Yolo,2019,Not_Defined_Elsewhere,6
Yolo,2019,Other,1
Yolo,2019,Prison/Jail,15
Yolo,2019,Psychiatric_Care,67
Yolo,2019,Rehab,126
Yolo,2019,Residential Care facility,77
Yolo,2019,Routine (Home),10969
Yolo,2019,Skilled Nursing/Intermediate Care (SN/IC),1362
Yolo,2020,Acute Care,384
Yolo,2020,Childrens_or_Cancer,1
Yolo,2020,Critical Access Hospital,10
Yolo,2020,Died,383
Yolo,2020,Home Health Service,2163
Yolo,2020,Hospice_Care,279
Yolo,2020,Left Against Medical Advice,152
Yolo,2020,Not_Defined_Elsewhere,11
Yolo,2020,Other,2
Yolo,2020,Prison/Jail,11
Yolo,2020,Psychiatric_Care,50
Yolo,2020,Rehab,110
Yolo,2020,Residential Care facility,68
Yolo,2020,Routine (Home),9740
Yolo,2020,Skilled Nursing/Intermediate Care (SN/IC),954
Yolo,2021,Acute Care,404
Yolo,2021,Childrens_or_Cancer,4
Yolo,2021,Critical Access Hospital,5
Yolo,2021,Died,396
Yolo,2021,Home Health Service,2064
Yolo,2021,Hospice_Care,263
Yolo,2021,Left Against Medical Advice,184
Yolo,2021,Not_Defined_Elsewhere,16
Yolo,2021,Other,1
Yolo,2021,Prison/Jail,13
Yolo,2021,Psychiatric_Care,53
Yolo,2021,Rehab,114
Yolo,2021,Residential Care facility,69
Yolo,2021,Routine (Home),10121
Yolo,2021,Skilled Nursing/Intermediate Care (SN/IC),1142
Yolo,2022,Acute Care,413
Yolo,2022,Childrens_or_Cancer,7
Yolo,2022,Critical Access Hospital,3
Yolo,2022,Died,370
Yolo,2022,Disaster_Care_Site,1
Yolo,2022,Home Health Service,1959
Yolo,2022,Hospice_Care,269
Yolo,2022,Left Against Medical Advice,213
Yolo,2022,Not_Defined_Elsewhere,19
Yolo,2022,Other,1
Yolo,2022,Prison/Jail,21
Yolo,2022,Psychiatric_Care,55
Yolo,2022,Rehab,89
Yolo,2022,Residential Care facility,84
Yolo,2022,Routine (Home),10701
Yolo,2022,Skilled Nursing/Intermediate Care (SN/IC),1042
Yolo,2023,Acute Care,473
Yolo,2023,Childrens_or_Cancer,3
Yolo,2023,Critical Access Hospital,6
Yolo,2023,Died,330
Yolo,2023,Home Health Service,1890
Yolo,2023,Hospice_Care,301
Yolo,2023,Left Against Medical Advice,238
Yolo,2023,Not_Defined_Elsewhere,21
Yolo,2023,Other,3
Yolo,2023,Prison/Jail,22
Yolo,2023,Psychiatric_Care,52
Yolo,2023,Rehab,118
Yolo,2023,Residential Care facility,92
Yolo,2023,Routine (Home),11466
Yolo,2023,Skilled Nursing/Intermediate Care (SN/IC),1356
Yuba,2012,Acute Care at another hospital,123
Yuba,2012,Acute Care within the admitting hospital,5
Yuba,2012,Died,168
Yuba,2012,Home Health Service,1274
Yuba,2012,Left Against Medical Advice,173
Yuba,2012,Other,3
Yuba,2012,Other Care (not SN/IC) at another hospital,77
Yuba,2012,Other Care with the admitting hospital,4
Yuba,2012,Prison/Jail,10
Yuba,2012,Residential Care facility,15
Yuba,2012,Routine (Home),6438
Yuba,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,16
Yuba,2012,SN/IC at another facility,681
Yuba,2013,Acute Care at another hospital,124
Yuba,2013,Acute Care within the admitting hospital,1
Yuba,2013,Died,195
Yuba,2013,Home Health Service,1446
Yuba,2013,Left Against Medical Advice,165
Yuba,2013,Other,5
Yuba,2013,Other Care (not SN/IC) at another hospital,74
Yuba,2013,Other Care with the admitting hospital,10
Yuba,2013,Prison/Jail,7
Yuba,2013,Residential Care facility,18
Yuba,2013,Routine (Home),6098
Yuba,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,5
Yuba,2013,SN/IC at another facility,640
Yuba,2014,Acute Care at another hospital,117
Yuba,2014,Acute Care within the admitting hospital,3
Yuba,2014,Died,177
Yuba,2014,Home Health Service,1318
Yuba,2014,Left Against Medical Advice,158
Yuba,2014,Other,4
Yuba,2014,Other Care (not SN/IC) at another hospital,79
Yuba,2014,Other Care with the admitting hospital,14
Yuba,2014,Prison/Jail,6
Yuba,2014,Residential Care facility,15
Yuba,2014,Routine (Home),5878
Yuba,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,4
Yuba,2014,SN/IC at another facility,698
Yuba,2015,Acute Care,92
Yuba,2015,Childrens_or_Cancer,4
Yuba,2015,Critical Access Hospital,2
Yuba,2015,Died,205
Yuba,2015,Home Health Service,1349
Yuba,2015,Hospice_Care,62
Yuba,2015,Invalid or Blank,6
Yuba,2015,Left Against Medical Advice,173
Yuba,2015,Not_Defined_Elsewhere,119
Yuba,2015,Prison/Jail,14
Yuba,2015,Psychiatric_Care,16
Yuba,2015,Rehab,60
Yuba,2015,Residential Care facility,36
Yuba,2015,Routine (Home),5716
Yuba,2015,Skilled Nursing/Intermediate Care (SN/IC),638
Yuba,2016,Acute Care,87
Yuba,2016,Childrens_or_Cancer,1
Yuba,2016,Critical Access Hospital,1
Yuba,2016,Died,204
Yuba,2016,Home Health Service,1414
Yuba,2016,Hospice_Care,75
Yuba,2016,Invalid or Blank,1
Yuba,2016,Left Against Medical Advice,172
Yuba,2016,Not_Defined_Elsewhere,122
Yuba,2016,Prison/Jail,8
Yuba,2016,Psychiatric_Care,16
Yuba,2016,Rehab,57
Yuba,2016,Residential Care facility,28
Yuba,2016,Routine (Home),6021
Yuba,2016,Skilled Nursing/Intermediate Care (SN/IC),764
Yuba,2017,Acute Care,146
Yuba,2017,Childrens_or_Cancer,5
Yuba,2017,Critical Access Hospital,2
Yuba,2017,Died,222
Yuba,2017,Home Health Service,1135
Yuba,2017,Hospice_Care,87
Yuba,2017,Left Against Medical Advice,190
Yuba,2017,Not_Defined_Elsewhere,57
Yuba,2017,Prison/Jail,19
Yuba,2017,Psychiatric_Care,18
Yuba,2017,Rehab,63
Yuba,2017,Residential Care facility,43
Yuba,2017,Routine (Home),6450
Yuba,2017,Skilled Nursing/Intermediate Care (SN/IC),738
Yuba,2018,Acute Care,197
Yuba,2018,Died,232
Yuba,2018,Disaster_Care_Site,1
Yuba,2018,Home Health Service,1041
Yuba,2018,Hospice_Care,77
Yuba,2018,Left Against Medical Advice,216
Yuba,2018,Not_Defined_Elsewhere,6
Yuba,2018,Prison/Jail,14
Yuba,2018,Psychiatric_Care,18
Yuba,2018,Rehab,50
Yuba,2018,Residential Care facility,14
Yuba,2018,Routine (Home),6646
Yuba,2018,Skilled Nursing/Intermediate Care (SN/IC),793
Yuba,2019,Acute Care,196
Yuba,2019,Childrens_or_Cancer,1
Yuba,2019,Critical Access Hospital,2
Yuba,2019,Died,192
Yuba,2019,Home Health Service,1119
Yuba,2019,Hospice_Care,114
Yuba,2019,Invalid or Blank,1
Yuba,2019,Left Against Medical Advice,218
Yuba,2019,Not_Defined_Elsewhere,9
Yuba,2019,Other,1
Yuba,2019,Prison/Jail,14
Yuba,2019,Psychiatric_Care,17
Yuba,2019,Rehab,51
Yuba,2019,Residential Care facility,19
Yuba,2019,Routine (Home),6693
Yuba,2019,Skilled Nursing/Intermediate Care (SN/IC),721
Yuba,2020,Acute Care,206
Yuba,2020,Childrens_or_Cancer,1
Yuba,2020,Critical Access Hospital,4
Yuba,2020,Died,201
Yuba,2020,Home Health Service,1110
Yuba,2020,Hospice_Care,107
Yuba,2020,Invalid or Blank,1
Yuba,2020,Left Against Medical Advice,257
Yuba,2020,Not_Defined_Elsewhere,11
Yuba,2020,Prison/Jail,19
Yuba,2020,Psychiatric_Care,13
Yuba,2020,Rehab,51
Yuba,2020,Residential Care facility,18
Yuba,2020,Routine (Home),6045
Yuba,2020,Skilled Nursing/Intermediate Care (SN/IC),578
Yuba,2021,Acute Care,216
Yuba,2021,Critical Access Hospital,1
