patcnty1,dsch_yr,srcsite1,Discharges,AnnotationCode,AnnotationDesc
Tuolumne,2022,Court/Law Enforcement,33,,
Tuolumne,2022,Newborn (born in admitting hospital),391,,
Tuolumne,2022,Newborn (born outside of hospital),1,,
Tuolumne,2022,"Newborn, Illogical Point of Origin",1,,
Tuolumne,2022,Non-health care facility,3886,,
Tuolumne,2022,SNF/ICF/ALF,74,,
Tuolumne,2022,Transfer from a different hospital,1001,,
Tuolumne,2022,Transfer from ambulatory surgery,4,,
Tuolumne,2022,Transfer from another health care facility,75,,
Tuolumne,2022,Transfer from one distinct unit to another,45,,
Tuolumne,2023,Clinic or physicians' office,160,,
Tuolumne,2023,Court/Law Enforcement,49,,
Tuolumne,2023,Information not available/Unknown,3,,
Tuolumne,2023,Newborn (born in admitting hospital),401,,
Tuolumne,2023,Newborn (born outside of hospital),1,,
Tuolumne,2023,"Newborn, Illogical Point of Origin",1,,
Tuolumne,2023,Non-health care facility,3739,,
Tuolumne,2023,SNF/ICF/ALF,43,,
Tuolumne,2023,Transfer from a different hospital,1146,,
Tuolumne,2023,Transfer from ambulatory surgery,4,,
Tuolumne,2023,Transfer from another health care facility,111,,
Tuolumne,2023,Transfer from hospice facility,1,,
Tuolumne,2023,Transfer from one distinct unit to another,47,,
Unknown,2019,Clinic or physicians' office,47,,
Unknown,2019,Court/Law Enforcement,3,,
Unknown,2019,Information not available/Unknown,1,,
Unknown,2019,Newborn (born in admitting hospital),115,,
Unknown,2019,Newborn (born outside of hospital),1,,
Unknown,2019,"Newborn, Illogical Point of Origin",1,,
Unknown,2019,Non-health care facility,760,,
Unknown,2019,SNF/ICF/ALF,20,,
Unknown,2019,Transfer from a different hospital,167,,
Unknown,2019,Transfer from another health care facility,12,,
Unknown,2019,Transfer from hospice facility,1,,
Unknown,2019,Transfer from one distinct unit to another,15,,
Unknown,2020,Clinic or physicians' office,40,,
Unknown,2020,Court/Law Enforcement,9,,
Unknown,2020,Information not available/Unknown,3,,
Unknown,2020,Newborn (born in admitting hospital),87,,
Unknown,2020,Non-health care facility,609,,
Unknown,2020,SNF/ICF/ALF,28,,
Unknown,2020,Transfer from a different hospital,147,,
Unknown,2020,Transfer from another health care facility,21,,
Unknown,2020,Transfer from one distinct unit to another,22,,
Unknown,2021,Clinic or physicians' office,31,,
Unknown,2021,Court/Law Enforcement,9,,
Unknown,2021,Newborn (born in admitting hospital),91,,
Unknown,2021,Newborn (born outside of hospital),1,,
Unknown,2021,"Newborn, Illogical Point of Origin",1,,
Unknown,2021,Non-health care facility,892,,
Unknown,2021,SNF/ICF/ALF,23,,
Unknown,2021,Transfer from a different hospital,221,,
Unknown,2021,Transfer from another health care facility,20,,
Unknown,2021,Transfer from hospice facility,1,,
Unknown,2021,Transfer from one distinct unit to another,19,,
Unknown,2022,Clinic or physicians' office,47,,
Unknown,2022,Court/Law Enforcement,10,,
Unknown,2022,Newborn (born in admitting hospital),132,,
Unknown,2022,Newborn (born outside of hospital),2,,
Unknown,2022,Non-health care facility,1266,,
Unknown,2022,SNF/ICF/ALF,24,,
Unknown,2022,Transfer from a different hospital,219,,
Unknown,2022,Transfer from ambulatory surgery,1,,
Unknown,2022,Transfer from another health care facility,27,,
Unknown,2022,Transfer from one distinct unit to another,28,,
Unknown,2023,Clinic or physicians' office,419,,
Unknown,2023,Court/Law Enforcement,234,,
Unknown,2023,Information not available/Unknown,4,,
Unknown,2023,Newborn (born in admitting hospital),226,,
Unknown,2023,Newborn (born outside of hospital),8,,
Unknown,2023,"Newborn, Illogical Point of Origin",2,,
Unknown,2023,Non-health care facility,4799,,
Unknown,2023,SNF/ICF/ALF,31,,
Unknown,2023,Transfer from a different hospital,370,,
Unknown,2023,Transfer from ambulatory surgery,1,,
Unknown,2023,Transfer from another health care facility,15,,
Unknown,2023,Transfer from one distinct unit to another,73,,
Ventura,2012,Acute Inpatient Hospital Care,2956,,
Ventura,2012,Ambulatory Surgery,1116,,
Ventura,2012,Home,63131,,
Ventura,2012,Invalid,2,,
Ventura,2012,Newborn (born in admitting hospital),10509,,
Ventura,2012,Other,970,,
Ventura,2012,Other Inpatient Hospital Care,970,,
Ventura,2012,Prison/Jail,59,,
Ventura,2012,Residential Care Facility,535,,
Ventura,2012,Skilled Nursing/Intermediate Care,960,,
Ventura,2013,Acute Inpatient Hospital Care,2891,,
Ventura,2013,Ambulatory Surgery,1042,,
Ventura,2013,Home,60481,,
Ventura,2013,Invalid,1,,
Ventura,2013,Newborn (born in admitting hospital),9969,,
Ventura,2013,Other,1314,,
Ventura,2013,Other Inpatient Hospital Care,1122,,
Ventura,2013,Prison/Jail,56,,
Ventura,2013,Residential Care Facility,526,,
Ventura,2013,Skilled Nursing/Intermediate Care,1259,,
Ventura,2014,Acute Inpatient Hospital Care,3184,,
Ventura,2014,Ambulatory Surgery,1040,,
Ventura,2014,Home,59373,,
Ventura,2014,Newborn (born in admitting hospital),10134,,
Ventura,2014,Other,1263,,
Ventura,2014,Other Inpatient Hospital Care,1102,,
Ventura,2014,Prison/Jail,20,,
Ventura,2014,Residential Care Facility,533,,
Ventura,2014,Skilled Nursing/Intermediate Care,1062,,
Ventura,2015,Acute Inpatient Hospital Care,3669,,
Ventura,2015,Ambulatory Surgery,1020,,
Ventura,2015,Home,62524,,
Ventura,2015,Invalid,1,,
Ventura,2015,Newborn (born in admitting hospital),9850,,
Ventura,2015,Other,1476,,
Ventura,2015,Other Inpatient Hospital Care,460,,
Ventura,2015,Prison/Jail,26,,
Ventura,2015,Residential Care Facility,514,,
Ventura,2015,Skilled Nursing/Intermediate Care,993,,
Ventura,2016,Acute Inpatient Hospital Care,3529,,
Ventura,2016,Ambulatory Surgery,1254,,
Ventura,2016,Home,62031,,
Ventura,2016,Invalid,5,,
Ventura,2016,Newborn (born in admitting hospital),9419,,
Ventura,2016,Other,1541,,
Ventura,2016,Other Inpatient Hospital Care,319,,
Ventura,2016,Prison/Jail,33,,
Ventura,2016,Residential Care Facility,458,,
Ventura,2016,Skilled Nursing/Intermediate Care,913,,
Ventura,2017,Clinic or physicians' office,14026,,
Ventura,2017,Court/Law Enforcement,32,,
Ventura,2017,Information not available/Unknown,58,,
Ventura,2017,Newborn (born in admitting hospital),9181,,
Ventura,2017,Newborn (born outside of hospital),10,,
Ventura,2017,"Newborn, Illogical Point of Origin",8,,
Ventura,2017,Non-health care facility,48258,,
Ventura,2017,SNF/ICF/ALF,863,,
Ventura,2017,Transfer from a different hospital,4561,,
Ventura,2017,Transfer from ambulatory surgery,1376,,
Ventura,2017,Transfer from another health care facility,788,,
Ventura,2017,Transfer from hospice facility,1,,
Ventura,2017,Transfer from one distinct unit to another,581,,
Ventura,2018,Clinic or physicians' office,12425,,
Ventura,2018,Court/Law Enforcement,31,,
Ventura,2018,Information not available/Unknown,31,,
Ventura,2018,Newborn (born in admitting hospital),8779,,
Ventura,2018,Newborn (born outside of hospital),38,,
Ventura,2018,"Newborn, Illogical Point of Origin",17,,
Ventura,2018,Non-health care facility,47943,,
Ventura,2018,SNF/ICF/ALF,598,,
Ventura,2018,Transfer from a different hospital,5362,,
Ventura,2018,Transfer from ambulatory surgery,1574,,
Ventura,2018,Transfer from another health care facility,694,,
Ventura,2018,Transfer from hospice facility,4,,
Ventura,2018,Transfer from one distinct unit to another,571,,
Ventura,2019,Clinic or physicians' office,13047,,
Ventura,2019,Court/Law Enforcement,30,,
Ventura,2019,Information not available/Unknown,49,,
Ventura,2019,Newborn (born in admitting hospital),8491,,
Ventura,2019,Newborn (born outside of hospital),29,,
Ventura,2019,"Newborn, Illogical Point of Origin",21,,
Ventura,2019,Non-health care facility,49419,,
Ventura,2019,SNF/ICF/ALF,874,,
Ventura,2019,Transfer from a different hospital,5658,,
Ventura,2019,Transfer from ambulatory surgery,876,,
Ventura,2019,Transfer from another health care facility,655,,
Ventura,2019,Transfer from hospice facility,5,,
Ventura,2019,Transfer from one distinct unit to another,656,,
Ventura,2020,Clinic or physicians' office,11587,,
Ventura,2020,Court/Law Enforcement,16,,
Ventura,2020,Information not available/Unknown,46,,
Ventura,2020,Newborn (born in admitting hospital),7991,,
Ventura,2020,Newborn (born outside of hospital),34,,
Ventura,2020,"Newborn, Illogical Point of Origin",7,,
Ventura,2020,Non-health care facility,43722,,
Ventura,2020,SNF/ICF/ALF,901,,
Ventura,2020,Transfer from a different hospital,5609,,
Ventura,2020,Transfer from ambulatory surgery,507,,
Ventura,2020,Transfer from another health care facility,556,,
Ventura,2020,Transfer from hospice facility,3,,
Ventura,2020,Transfer from one distinct unit to another,716,,
Ventura,2021,Clinic or physicians' office,12902,,
Ventura,2021,Court/Law Enforcement,17,,
Ventura,2021,Information not available/Unknown,21,,
Ventura,2021,Newborn (born in admitting hospital),8531,,
Ventura,2021,Newborn (born outside of hospital),34,,
Ventura,2021,"Newborn, Illogical Point of Origin",11,,
Ventura,2021,Non-health care facility,44308,,
Ventura,2021,SNF/ICF/ALF,1082,,
Ventura,2021,Transfer from a different hospital,6480,,
Ventura,2021,Transfer from ambulatory surgery,303,,
Ventura,2021,Transfer from another health care facility,401,,
Ventura,2021,Transfer from hospice facility,3,,
Ventura,2021,Transfer from one distinct unit to another,707,,
Ventura,2022,Clinic or physicians' office,13973,,
Ventura,2022,Court/Law Enforcement,29,,
Ventura,2022,Information not available/Unknown,35,,
Ventura,2022,Newborn (born in admitting hospital),8506,,
Ventura,2022,Newborn (born outside of hospital),32,,
Ventura,2022,"Newborn, Illogical Point of Origin",9,,
Ventura,2022,Non-health care facility,44128,,
Ventura,2022,SNF/ICF/ALF,756,,
Ventura,2022,Transfer from a different hospital,6776,,
Ventura,2022,Transfer from ambulatory surgery,550,,
Ventura,2022,Transfer from another health care facility,441,,
Ventura,2022,Transfer from hospice facility,2,,
Ventura,2022,Transfer from one distinct unit to another,793,,
Ventura,2023,Clinic or physicians' office,14377,,
Ventura,2023,Court/Law Enforcement,28,,
Ventura,2023,Information not available/Unknown,58,,
Ventura,2023,Newborn (born in admitting hospital),7649,,
Ventura,2023,Newborn (born outside of hospital),13,,
Ventura,2023,"Newborn, Illogical Point of Origin",9,,
Ventura,2023,Non-health care facility,44895,,
Ventura,2023,SNF/ICF/ALF,727,,
Ventura,2023,Transfer from a different hospital,6886,,
Ventura,2023,Transfer from ambulatory surgery,625,,
Ventura,2023,Transfer from another health care facility,382,,
Ventura,2023,Transfer from hospice facility,13,,
Ventura,2023,Transfer from one distinct unit to another,894,,
Yolo,2012,Acute Inpatient Hospital Care,629,,
Yolo,2012,Ambulatory Surgery,102,,
Yolo,2012,Home,12100,,
Yolo,2012,Newborn (born in admitting hospital),2451,,
Yolo,2012,Other,162,,
Yolo,2012,Other Inpatient Hospital Care,32,,
Yolo,2012,Prison/Jail,15,,
Yolo,2012,Residential Care Facility,76,,
Yolo,2012,Skilled Nursing/Intermediate Care,418,,
Yolo,2013,Acute Inpatient Hospital Care,587,,
Yolo,2013,Ambulatory Surgery,94,,
Yolo,2013,Home,11873,,
Yolo,2013,Newborn (born in admitting hospital),2466,,
Yolo,2013,Other,264,,
Yolo,2013,Other Inpatient Hospital Care,48,,
Yolo,2013,Prison/Jail,13,,
Yolo,2013,Residential Care Facility,73,,
Yolo,2013,Skilled Nursing/Intermediate Care,279,,
Yolo,2014,Acute Inpatient Hospital Care,628,,
Yolo,2014,Ambulatory Surgery,42,,
Yolo,2014,Home,11707,,
Yolo,2014,Newborn (born in admitting hospital),2359,,
Yolo,2014,Other,475,,
Yolo,2014,Other Inpatient Hospital Care,50,,
Yolo,2014,Prison/Jail,9,,
Yolo,2014,Residential Care Facility,76,,
Yolo,2014,Skilled Nursing/Intermediate Care,238,,
Yolo,2015,Acute Inpatient Hospital Care,702,,
Yolo,2015,Ambulatory Surgery,27,,
Yolo,2015,Home,11956,,
Yolo,2015,Invalid,4,,
Yolo,2015,Newborn (born in admitting hospital),2343,,
Yolo,2015,Other,766,,
Yolo,2015,Other Inpatient Hospital Care,78,,
Yolo,2015,Prison/Jail,15,,
Yolo,2015,Residential Care Facility,150,,
Yolo,2015,Skilled Nursing/Intermediate Care,226,,
Yolo,2016,Acute Inpatient Hospital Care,742,,
Yolo,2016,Ambulatory Surgery,26,,
Yolo,2016,Home,12310,,
Yolo,2016,Newborn (born in admitting hospital),2383,,
Yolo,2016,Other,695,,
Yolo,2016,Other Inpatient Hospital Care,160,,
Yolo,2016,Prison/Jail,14,,
Yolo,2016,Residential Care Facility,199,,
Yolo,2016,Skilled Nursing/Intermediate Care,200,,
Yolo,2017,Clinic or physicians' office,423,,
Yolo,2017,Court/Law Enforcement,16,,
Yolo,2017,Information not available/Unknown,2,,
Yolo,2017,Newborn (born in admitting hospital),2248,,
Yolo,2017,Newborn (born outside of hospital),3,,
Yolo,2017,"Newborn, Illogical Point of Origin",7,,
Yolo,2017,Non-health care facility,11543,,
Yolo,2017,SNF/ICF/ALF,317,,
Yolo,2017,Transfer from a different hospital,1854,,
Yolo,2017,Transfer from ambulatory surgery,16,,
Yolo,2017,Transfer from another health care facility,143,,
Yolo,2017,Transfer from hospice facility,1,,
Yolo,2017,Transfer from one distinct unit to another,57,,
Yolo,2018,Clinic or physicians' office,320,,
Yolo,2018,Court/Law Enforcement,15,,
Yolo,2018,Information not available/Unknown,3,,
Yolo,2018,Newborn (born in admitting hospital),2140,,
Yolo,2018,Newborn (born outside of hospital),8,,
Yolo,2018,"Newborn, Illogical Point of Origin",8,,
Yolo,2018,Non-health care facility,11041,,
Yolo,2018,SNF/ICF/ALF,260,,
Yolo,2018,Transfer from a different hospital,1990,,
Yolo,2018,Transfer from ambulatory surgery,5,,
Yolo,2018,Transfer from another health care facility,93,,
Yolo,2018,Transfer from hospice facility,2,,
Yolo,2018,Transfer from one distinct unit to another,65,,
Yolo,2019,Clinic or physicians' office,337,,
Yolo,2019,Court/Law Enforcement,11,,
Yolo,2019,Information not available/Unknown,4,,
Yolo,2019,Newborn (born in admitting hospital),2058,,
Yolo,2019,Newborn (born outside of hospital),5,,
Yolo,2019,"Newborn, Illogical Point of Origin",1,,
Yolo,2019,Non-health care facility,10885,,
Yolo,2019,SNF/ICF/ALF,320,,
Yolo,2019,Transfer from a different hospital,2094,,
Yolo,2019,Transfer from ambulatory surgery,11,,
Yolo,2019,Transfer from another health care facility,63,,
Yolo,2019,Transfer from one distinct unit to another,85,,
Yolo,2020,Clinic or physicians' office,358,,
Yolo,2020,Court/Law Enforcement,11,,
Yolo,2020,Information not available/Unknown,5,,
Yolo,2020,Newborn (born in admitting hospital),1964,,
Yolo,2020,Newborn (born outside of hospital),6,,
Yolo,2020,"Newborn, Illogical Point of Origin",7,,
Yolo,2020,Non-health care facility,9660,,
Yolo,2020,SNF/ICF/ALF,276,,
Yolo,2020,Transfer from a different hospital,1894,,
Yolo,2020,Transfer from ambulatory surgery,6,,
Yolo,2020,Transfer from another health care facility,53,,
Yolo,2020,Transfer from one distinct unit to another,78,,
Yolo,2021,Clinic or physicians' office,332,,
Yolo,2021,Court/Law Enforcement,4,,
Yolo,2021,Information not available/Unknown,4,,
Yolo,2021,Newborn (born in admitting hospital),1917,,
Yolo,2021,Newborn (born outside of hospital),5,,
Yolo,2021,"Newborn, Illogical Point of Origin",5,,
Yolo,2021,Non-health care facility,10085,,
Yolo,2021,SNF/ICF/ALF,269,,
Yolo,2021,Transfer from a different hospital,2066,,
Yolo,2021,Transfer from ambulatory surgery,4,,
Yolo,2021,Transfer from another health care facility,70,,
Yolo,2021,Transfer from hospice facility,1,,
Yolo,2021,Transfer from one distinct unit to another,87,,
Yolo,2022,Clinic or physicians' office,314,,
Yolo,2022,Court/Law Enforcement,7,,
Yolo,2022,Information not available/Unknown,10,,
Yolo,2022,Newborn (born in admitting hospital),1907,,
Yolo,2022,Newborn (born outside of hospital),4,,
Yolo,2022,"Newborn, Illogical Point of Origin",2,,
Yolo,2022,Non-health care facility,10353,,
Yolo,2022,SNF/ICF/ALF,203,,
Yolo,2022,Transfer from a different hospital,2306,,
Yolo,2022,Transfer from ambulatory surgery,7,,
Yolo,2022,Transfer from another health care facility,66,,
Yolo,2022,Transfer from hospice facility,2,,
Yolo,2022,Transfer from one distinct unit to another,66,,
Yolo,2023,Clinic or physicians' office,389,,
Yolo,2023,Court/Law Enforcement,18,,
Yolo,2023,Information not available/Unknown,15,,
Yolo,2023,Newborn (born in admitting hospital),1910,,
Yolo,2023,Newborn (born outside of hospital),3,,
Yolo,2023,"Newborn, Illogical Point of Origin",4,,
Yolo,2023,Non-health care facility,11409,,
Yolo,2023,SNF/ICF/ALF,201,,
Yolo,2023,Transfer from a different hospital,2223,,
Yolo,2023,Transfer from ambulatory surgery,20,,
Yolo,2023,Transfer from another health care facility,89,,
Yolo,2023,Transfer from hospice facility,1,,
Yolo,2023,Transfer from one distinct unit to another,89,,
Yuba,2012,Acute Inpatient Hospital Care,189,,
Yuba,2012,Ambulatory Surgery,36,,
Yuba,2012,Home,7461,,
Yuba,2012,Newborn (born in admitting hospital),1187,,
Yuba,2012,Other,58,,
Yuba,2012,Other Inpatient Hospital Care,9,,
Yuba,2012,Prison/Jail,6,,
Yuba,2012,Residential Care Facility,8,,
Yuba,2012,Skilled Nursing/Intermediate Care,33,,
Yuba,2013,Acute Inpatient Hospital Care,171,,
Yuba,2013,Ambulatory Surgery,21,,
Yuba,2013,Home,7277,,
Yuba,2013,Newborn (born in admitting hospital),1174,,
Yuba,2013,Other,95,,
Yuba,2013,Other Inpatient Hospital Care,6,,
