patcnty1,dsch_yr,pay_cat1,Discharges
Stanislaus,2020,Workers' Compensation,173
Stanislaus,2021,County Indigent Program,99
Stanislaus,2021,Invalid/Blank,1
Stanislaus,2021,Medi-Cal,20187
Stanislaus,2021,Medicare,19098
Stanislaus,2021,Other Government,1430
Stanislaus,2021,Other Indigent,59
Stanislaus,2021,Other Payer,712
Stanislaus,2021,Private Coverage,16349
Stanislaus,2021,Self-Pay,766
Stanislaus,2021,Workers' Compensation,197
Stanislaus,2022,County Indigent Program,91
Stanislaus,2022,Invalid/Blank,4
Stanislaus,2022,Medi-Cal,19192
Stanislaus,2022,Medicare,18927
Stanislaus,2022,Other Government,1459
Stanislaus,2022,Other Indigent,53
Stanislaus,2022,Other Payer,549
Stanislaus,2022,Private Coverage,16274
Stanislaus,2022,Self-Pay,705
Stanislaus,2022,Workers' Compensation,183
Stanislaus,2023,County Indigent Program,187
Stanislaus,2023,Invalid/Blank,4
Stanislaus,2023,Medi-Cal,20726
Stanislaus,2023,Medicare,20517
Stanislaus,2023,Other Government,1582
Stanislaus,2023,Other Indigent,47
Stanislaus,2023,Other Payer,387
Stanislaus,2023,Private Coverage,16096
Stanislaus,2023,Self-Pay,520
Stanislaus,2023,Workers' Compensation,162
Sutter,2012,County Indigent Program,88
Sutter,2012,Medi-Cal,3004
Sutter,2012,Medicare,4021
Sutter,2012,Other Government,356
Sutter,2012,Other Indigent,3
Sutter,2012,Other Payer,20
Sutter,2012,Private Coverage,2557
Sutter,2012,Self-Pay,622
Sutter,2012,Workers' Compensation,62
Sutter,2013,County Indigent Program,95
Sutter,2013,Medi-Cal,3104
Sutter,2013,Medicare,4042
Sutter,2013,Other Government,358
Sutter,2013,Other Indigent,4
Sutter,2013,Other Payer,10
Sutter,2013,Private Coverage,2399
Sutter,2013,Self-Pay,558
Sutter,2013,Workers' Compensation,61
Sutter,2014,County Indigent Program,29
Sutter,2014,Medi-Cal,3415
Sutter,2014,Medicare,3705
Sutter,2014,Other Government,313
Sutter,2014,Other Indigent,1
Sutter,2014,Other Payer,4
Sutter,2014,Private Coverage,2421
Sutter,2014,Self-Pay,198
Sutter,2014,Workers' Compensation,58
Sutter,2015,County Indigent Program,11
Sutter,2015,Invalid,4
Sutter,2015,Medi-Cal,3537
Sutter,2015,Medicare,3877
Sutter,2015,Other Government,319
Sutter,2015,Other Indigent,1
Sutter,2015,Other Payer,8
Sutter,2015,Private Coverage,2252
Sutter,2015,Self-Pay,69
Sutter,2015,Workers' Compensation,62
Sutter,2016,County Indigent Program,7
Sutter,2016,Medi-Cal,3722
Sutter,2016,Medicare,3850
Sutter,2016,Other Government,362
Sutter,2016,Other Indigent,2
Sutter,2016,Other Payer,21
Sutter,2016,Private Coverage,2386
Sutter,2016,Self-Pay,110
Sutter,2016,Workers' Compensation,38
Sutter,2017,County Indigent Program,38
Sutter,2017,Invalid,3
Sutter,2017,Medi-Cal,3554
Sutter,2017,Medicare,3872
Sutter,2017,Other Government,390
Sutter,2017,Other Indigent,2
Sutter,2017,Other Payer,15
Sutter,2017,Private Coverage,2317
Sutter,2017,Self-Pay,71
Sutter,2017,Workers' Compensation,63
Sutter,2018,County Indigent Program,68
Sutter,2018,Invalid,3
Sutter,2018,Medi-Cal,3667
Sutter,2018,Medicare,4069
Sutter,2018,Other Government,393
Sutter,2018,Other Payer,7
Sutter,2018,Private Coverage,2492
Sutter,2018,Self-Pay,87
Sutter,2018,Workers' Compensation,43
Sutter,2019,County Indigent Program,54
Sutter,2019,Medi-Cal,3526
Sutter,2019,Medicare,4166
Sutter,2019,Other Government,341
Sutter,2019,Other Payer,8
Sutter,2019,Private Coverage,2386
Sutter,2019,Self-Pay,107
Sutter,2019,Workers' Compensation,63
Sutter,2020,County Indigent Program,61
Sutter,2020,Medi-Cal,3259
Sutter,2020,Medicare,3916
Sutter,2020,Other Government,356
Sutter,2020,Other Payer,11
Sutter,2020,Private Coverage,2354
Sutter,2020,Self-Pay,91
Sutter,2020,Workers' Compensation,49
Sutter,2021,County Indigent Program,23
Sutter,2021,Invalid/Blank,1
Sutter,2021,Medi-Cal,3461
Sutter,2021,Medicare,4159
Sutter,2021,Other Government,384
Sutter,2021,Other Payer,3
Sutter,2021,Private Coverage,2419
Sutter,2021,Self-Pay,110
Sutter,2021,Workers' Compensation,45
Sutter,2022,County Indigent Program,29
Sutter,2022,Medi-Cal,3123
Sutter,2022,Medicare,3804
Sutter,2022,Other Government,355
Sutter,2022,Other Indigent,1
Sutter,2022,Other Payer,2
Sutter,2022,Private Coverage,2109
Sutter,2022,Self-Pay,104
Sutter,2022,Workers' Compensation,35
Sutter,2023,County Indigent Program,37
Sutter,2023,Invalid/Blank,1
Sutter,2023,Medi-Cal,3361
Sutter,2023,Medicare,3960
Sutter,2023,Other Government,369
Sutter,2023,Other Payer,13
Sutter,2023,Private Coverage,2260
Sutter,2023,Self-Pay,87
Sutter,2023,Workers' Compensation,35
Tehama,2012,County Indigent Program,128
Tehama,2012,Medi-Cal,1940
Tehama,2012,Medicare,2725
Tehama,2012,Other Government,92
Tehama,2012,Other Indigent,4
Tehama,2012,Other Payer,1
Tehama,2012,Private Coverage,1111
Tehama,2012,Self-Pay,237
Tehama,2012,Workers' Compensation,57
Tehama,2013,County Indigent Program,154
Tehama,2013,Medi-Cal,1861
Tehama,2013,Medicare,2655
Tehama,2013,Other Government,99
Tehama,2013,Other Payer,2
Tehama,2013,Private Coverage,1046
Tehama,2013,Self-Pay,183
Tehama,2013,Workers' Compensation,49
Tehama,2014,County Indigent Program,19
Tehama,2014,Medi-Cal,2131
Tehama,2014,Medicare,2541
Tehama,2014,Other Government,174
Tehama,2014,Other Payer,4
Tehama,2014,Private Coverage,1153
Tehama,2014,Self-Pay,91
Tehama,2014,Workers' Compensation,47
Tehama,2015,County Indigent Program,8
Tehama,2015,Invalid,1
Tehama,2015,Medi-Cal,2205
Tehama,2015,Medicare,2619
Tehama,2015,Other Government,165
Tehama,2015,Other Payer,3
Tehama,2015,Private Coverage,1148
Tehama,2015,Self-Pay,63
Tehama,2015,Workers' Compensation,52
Tehama,2016,County Indigent Program,6
Tehama,2016,Medi-Cal,2253
Tehama,2016,Medicare,2752
Tehama,2016,Other Government,176
Tehama,2016,Other Indigent,1
Tehama,2016,Other Payer,2
Tehama,2016,Private Coverage,1134
Tehama,2016,Self-Pay,48
Tehama,2016,Workers' Compensation,66
Tehama,2017,County Indigent Program,8
Tehama,2017,Medi-Cal,2080
Tehama,2017,Medicare,2638
Tehama,2017,Other Government,175
Tehama,2017,Other Payer,5
Tehama,2017,Private Coverage,1151
Tehama,2017,Self-Pay,49
Tehama,2017,Workers' Compensation,47
Tehama,2018,County Indigent Program,5
Tehama,2018,Invalid,4
Tehama,2018,Medi-Cal,2129
Tehama,2018,Medicare,2904
Tehama,2018,Other Government,189
Tehama,2018,Other Payer,6
Tehama,2018,Private Coverage,1257
Tehama,2018,Self-Pay,41
Tehama,2018,Workers' Compensation,39
Tehama,2019,County Indigent Program,4
Tehama,2019,Medi-Cal,2105
Tehama,2019,Medicare,3060
Tehama,2019,Other Government,301
Tehama,2019,Other Payer,4
Tehama,2019,Private Coverage,1227
Tehama,2019,Self-Pay,72
Tehama,2019,Workers' Compensation,47
Tehama,2020,County Indigent Program,5
Tehama,2020,Medi-Cal,1830
Tehama,2020,Medicare,2740
Tehama,2020,Other Government,238
Tehama,2020,Other Payer,5
Tehama,2020,Private Coverage,1145
Tehama,2020,Self-Pay,74
Tehama,2020,Workers' Compensation,56
Tehama,2021,County Indigent Program,8
Tehama,2021,Medi-Cal,2123
Tehama,2021,Medicare,2774
Tehama,2021,Other Government,248
Tehama,2021,Other Payer,2
Tehama,2021,Private Coverage,1239
Tehama,2021,Self-Pay,60
Tehama,2021,Workers' Compensation,41
Tehama,2022,County Indigent Program,4
Tehama,2022,Invalid/Blank,4
Tehama,2022,Medi-Cal,2015
Tehama,2022,Medicare,2626
Tehama,2022,Other Government,271
Tehama,2022,Other Payer,2
Tehama,2022,Private Coverage,1203
Tehama,2022,Self-Pay,58
Tehama,2022,Workers' Compensation,24
Tehama,2023,County Indigent Program,14
Tehama,2023,Medi-Cal,2081
Tehama,2023,Medicare,2643
Tehama,2023,Other Government,311
Tehama,2023,Other Indigent,1
Tehama,2023,Other Payer,2
Tehama,2023,Private Coverage,1183
Tehama,2023,Self-Pay,29
Tehama,2023,Workers' Compensation,19
Trinity,2012,County Indigent Program,34
Trinity,2012,Medi-Cal,360
Trinity,2012,Medicare,776
Trinity,2012,Other Government,80
Trinity,2012,Other Payer,1
Trinity,2012,Private Coverage,213
Trinity,2012,Self-Pay,59
Trinity,2012,Workers' Compensation,15
Trinity,2013,County Indigent Program,41
Trinity,2013,Medi-Cal,336
Trinity,2013,Medicare,849
Trinity,2013,Other Government,28
Trinity,2013,Other Indigent,1
Trinity,2013,Other Payer,4
Trinity,2013,Private Coverage,184
Trinity,2013,Self-Pay,63
Trinity,2013,Workers' Compensation,12
Trinity,2014,County Indigent Program,3
Trinity,2014,Invalid,1
Trinity,2014,Medi-Cal,350
Trinity,2014,Medicare,796
Trinity,2014,Other Government,31
Trinity,2014,Other Payer,4
Trinity,2014,Private Coverage,206
Trinity,2014,Self-Pay,49
Trinity,2014,Workers' Compensation,7
Trinity,2015,County Indigent Program,1
Trinity,2015,Invalid,1
Trinity,2015,Medi-Cal,391
Trinity,2015,Medicare,791
Trinity,2015,Other Government,32
Trinity,2015,Other Payer,7
Trinity,2015,Private Coverage,206
Trinity,2015,Self-Pay,72
Trinity,2015,Workers' Compensation,8
Trinity,2016,County Indigent Program,1
Trinity,2016,Medi-Cal,370
Trinity,2016,Medicare,819
Trinity,2016,Other Government,28
Trinity,2016,Other Payer,3
Trinity,2016,Private Coverage,186
Trinity,2016,Self-Pay,55
Trinity,2016,Workers' Compensation,8
Trinity,2017,Medi-Cal,403
Trinity,2017,Medicare,791
Trinity,2017,Other Government,42
Trinity,2017,Other Indigent,9
Trinity,2017,Other Payer,4
Trinity,2017,Private Coverage,181
Trinity,2017,Self-Pay,64
Trinity,2017,Workers' Compensation,9
Trinity,2018,Invalid,1
Trinity,2018,Medi-Cal,402
Trinity,2018,Medicare,760
Trinity,2018,Other Government,38
Trinity,2018,Other Indigent,34
Trinity,2018,Other Payer,1
Trinity,2018,Private Coverage,146
Trinity,2018,Self-Pay,49
Trinity,2018,Workers' Compensation,9
Trinity,2019,Medi-Cal,372
Trinity,2019,Medicare,734
Trinity,2019,Other Government,43
Trinity,2019,Other Payer,4
Trinity,2019,Private Coverage,141
Trinity,2019,Self-Pay,15
Trinity,2019,Workers' Compensation,7
Trinity,2020,Medi-Cal,368
Trinity,2020,Medicare,599
Trinity,2020,Other Government,60
Trinity,2020,Other Payer,3
Trinity,2020,Private Coverage,160
Trinity,2020,Self-Pay,9
Trinity,2020,Workers' Compensation,2
Trinity,2021,Medi-Cal,406
Trinity,2021,Medicare,651
Trinity,2021,Other Government,46
Trinity,2021,Other Payer,2
Trinity,2021,Private Coverage,109
Trinity,2021,Self-Pay,13
Trinity,2021,Workers' Compensation,3
Trinity,2022,Medi-Cal,372
Trinity,2022,Medicare,650
Trinity,2022,Other Government,41
Trinity,2022,Other Payer,8
Trinity,2022,Private Coverage,113
Trinity,2022,Self-Pay,13
Trinity,2022,Workers' Compensation,6
Trinity,2023,County Indigent Program,1
Trinity,2023,Invalid/Blank,1
Trinity,2023,Medi-Cal,360
Trinity,2023,Medicare,639
Trinity,2023,Other Government,29
Trinity,2023,Other Payer,6
Trinity,2023,Private Coverage,114
Trinity,2023,Self-Pay,4
Trinity,2023,Workers' Compensation,6
Tulare,2012,County Indigent Program,1189
Tulare,2012,Invalid,4
Tulare,2012,Medi-Cal,20075
Tulare,2012,Medicare,14125
Tulare,2012,Other Government,371
Tulare,2012,Other Indigent,41
Tulare,2012,Other Payer,70
Tulare,2012,Private Coverage,11221
Tulare,2012,Self-Pay,1375
Tulare,2012,Workers' Compensation,324
Tulare,2013,County Indigent Program,1440
Tulare,2013,Invalid,2
Tulare,2013,Medi-Cal,18803
Tulare,2013,Medicare,13712
Tulare,2013,Other Government,345
Tulare,2013,Other Indigent,12
Tulare,2013,Other Payer,46
Tulare,2013,Private Coverage,10559
Tulare,2013,Self-Pay,1115
Tulare,2013,Workers' Compensation,295
Tulare,2014,County Indigent Program,166
Tulare,2014,Medi-Cal,21209
Tulare,2014,Medicare,13866
Tulare,2014,Other Government,366
Tulare,2014,Other Indigent,7
Tulare,2014,Other Payer,56
Tulare,2014,Private Coverage,10289
Tulare,2014,Self-Pay,364
Tulare,2014,Workers' Compensation,295
Tulare,2015,County Indigent Program,109
Tulare,2015,Invalid,1
Tulare,2015,Medi-Cal,21131
Tulare,2015,Medicare,14911
Tulare,2015,Other Government,371
Tulare,2015,Other Indigent,2
Tulare,2015,Other Payer,48
Tulare,2015,Private Coverage,10043
Tulare,2015,Self-Pay,315
Tulare,2015,Workers' Compensation,301
Tulare,2016,County Indigent Program,113
Tulare,2016,Invalid,3
Tulare,2016,Medi-Cal,20744
Tulare,2016,Medicare,14693
Tulare,2016,Other Government,311
Tulare,2016,Other Indigent,8
Tulare,2016,Other Payer,36
Tulare,2016,Private Coverage,10133
Tulare,2016,Self-Pay,232
Tulare,2016,Workers' Compensation,277
Tulare,2017,County Indigent Program,151
Tulare,2017,Medi-Cal,21257
Tulare,2017,Medicare,15277
Tulare,2017,Other Government,368
Tulare,2017,Other Indigent,1
Tulare,2017,Other Payer,61
Tulare,2017,Private Coverage,10129
Tulare,2017,Self-Pay,244
Tulare,2017,Workers' Compensation,270
Tulare,2018,County Indigent Program,82
Tulare,2018,Invalid,1
Tulare,2018,Medi-Cal,19250
Tulare,2018,Medicare,14967
Tulare,2018,Other Government,516
Tulare,2018,Other Indigent,3
Tulare,2018,Other Payer,70
Tulare,2018,Private Coverage,8736
Tulare,2018,Self-Pay,340
Tulare,2018,Workers' Compensation,285
Tulare,2019,County Indigent Program,110
Tulare,2019,Medi-Cal,19537
Tulare,2019,Medicare,15353
Tulare,2019,Other Government,719
Tulare,2019,Other Payer,123
Tulare,2019,Private Coverage,8523
Tulare,2019,Self-Pay,372
Tulare,2019,Workers' Compensation,278
Tulare,2020,County Indigent Program,104
Tulare,2020,Medi-Cal,17093
Tulare,2020,Medicare,13465
Tulare,2020,Other Government,1452
Tulare,2020,Other Indigent,2
Tulare,2020,Other Payer,163
Tulare,2020,Private Coverage,7995
Tulare,2020,Self-Pay,393
Tulare,2020,Workers' Compensation,230
Tulare,2021,County Indigent Program,158
Tulare,2021,Invalid/Blank,5
Tulare,2021,Medi-Cal,18507
Tulare,2021,Medicare,13511
Tulare,2021,Other Government,1617
Tulare,2021,Other Indigent,5
Tulare,2021,Other Payer,229
Tulare,2021,Private Coverage,9351
Tulare,2021,Self-Pay,402
Tulare,2021,Workers' Compensation,186
Tulare,2022,County Indigent Program,131
Tulare,2022,Invalid/Blank,6
Tulare,2022,Medi-Cal,18469
Tulare,2022,Medicare,13493
Tulare,2022,Other Government,1421
Tulare,2022,Other Indigent,5
Tulare,2022,Other Payer,211
Tulare,2022,Private Coverage,9683
Tulare,2022,Self-Pay,374
Tulare,2022,Workers' Compensation,207
Tulare,2023,County Indigent Program,199
Tulare,2023,Invalid/Blank,1
Tulare,2023,Medi-Cal,18350
Tulare,2023,Medicare,13051
Tulare,2023,Other Government,1527
Tulare,2023,Other Indigent,1
Tulare,2023,Other Payer,152
Tulare,2023,Private Coverage,8805
Tulare,2023,Self-Pay,317
Tulare,2023,Workers' Compensation,208
Tuolumne,2012,County Indigent Program,69
Tuolumne,2012,Medi-Cal,1329
Tuolumne,2012,Medicare,3080
Tuolumne,2012,Other Government,197
Tuolumne,2012,Other Indigent,15
Tuolumne,2012,Other Payer,39
Tuolumne,2012,Private Coverage,1534
Tuolumne,2012,Self-Pay,101
Tuolumne,2012,Workers' Compensation,49
Tuolumne,2013,County Indigent Program,128
Tuolumne,2013,Medi-Cal,1219
Tuolumne,2013,Medicare,3182
Tuolumne,2013,Other Government,224
Tuolumne,2013,Other Indigent,8
Tuolumne,2013,Other Payer,33
Tuolumne,2013,Private Coverage,1485
Tuolumne,2013,Self-Pay,102
Tuolumne,2013,Workers' Compensation,51
Tuolumne,2014,County Indigent Program,21
Tuolumne,2014,Invalid,1
Tuolumne,2014,Medi-Cal,1446
Tuolumne,2014,Medicare,3106
Tuolumne,2014,Other Government,263
Tuolumne,2014,Other Payer,37
Tuolumne,2014,Private Coverage,1316
Tuolumne,2014,Self-Pay,77
Tuolumne,2014,Workers' Compensation,26
Tuolumne,2015,County Indigent Program,13
Tuolumne,2015,Invalid,2
Tuolumne,2015,Medi-Cal,1439
Tuolumne,2015,Medicare,3309
Tuolumne,2015,Other Government,238
Tuolumne,2015,Other Indigent,1
Tuolumne,2015,Other Payer,48
Tuolumne,2015,Private Coverage,1323
Tuolumne,2015,Self-Pay,35
Tuolumne,2015,Workers' Compensation,38
Tuolumne,2016,County Indigent Program,12
Tuolumne,2016,Medi-Cal,1361
Tuolumne,2016,Medicare,3219
Tuolumne,2016,Other Government,219
Tuolumne,2016,Other Payer,7
Tuolumne,2016,Private Coverage,1347
Tuolumne,2016,Self-Pay,31
Tuolumne,2016,Workers' Compensation,31
Tuolumne,2017,County Indigent Program,7
Tuolumne,2017,Medi-Cal,1278
Tuolumne,2017,Medicare,3222
Tuolumne,2017,Other Government,205
Tuolumne,2017,Other Indigent,3
Tuolumne,2017,Other Payer,11
Tuolumne,2017,Private Coverage,1372
Tuolumne,2017,Self-Pay,36
Tuolumne,2017,Workers' Compensation,39
Tuolumne,2018,County Indigent Program,7
Tuolumne,2018,Medi-Cal,1192
Tuolumne,2018,Medicare,2947
Tuolumne,2018,Other Government,195
Tuolumne,2018,Other Indigent,1
Tuolumne,2018,Other Payer,10
Tuolumne,2018,Private Coverage,1338
Tuolumne,2018,Self-Pay,39
Tuolumne,2018,Workers' Compensation,51
Tuolumne,2019,County Indigent Program,9
Tuolumne,2019,Medi-Cal,1351
Tuolumne,2019,Medicare,2957
Tuolumne,2019,Other Government,177
Tuolumne,2019,Other Indigent,1
Tuolumne,2019,Other Payer,17
Tuolumne,2019,Private Coverage,1378
Tuolumne,2019,Self-Pay,39
Tuolumne,2019,Workers' Compensation,25
Tuolumne,2020,County Indigent Program,3
Tuolumne,2020,Medi-Cal,1204
Tuolumne,2020,Medicare,2833
Tuolumne,2020,Other Government,237
Tuolumne,2020,Other Indigent,1
Tuolumne,2020,Other Payer,12
Tuolumne,2020,Private Coverage,1173
Tuolumne,2020,Self-Pay,40
Tuolumne,2020,Workers' Compensation,29
Tuolumne,2021,County Indigent Program,3
Tuolumne,2021,Invalid/Blank,7
Tuolumne,2021,Medi-Cal,1246
Tuolumne,2021,Medicare,2784
Tuolumne,2021,Other Government,225
Tuolumne,2021,Other Indigent,1
Tuolumne,2021,Other Payer,20
Tuolumne,2021,Private Coverage,1310
Tuolumne,2021,Self-Pay,29
Tuolumne,2021,Workers' Compensation,34
Tuolumne,2022,County Indigent Program,6
Tuolumne,2022,Invalid/Blank,1
Tuolumne,2022,Medi-Cal,1190
Tuolumne,2022,Medicare,2956
Tuolumne,2022,Other Government,253
Tuolumne,2022,Other Indigent,1
Tuolumne,2022,Other Payer,18
Tuolumne,2022,Private Coverage,1199
Tuolumne,2022,Self-Pay,54
Tuolumne,2022,Workers' Compensation,34
Tuolumne,2023,County Indigent Program,5
Tuolumne,2023,Medi-Cal,1214
Tuolumne,2023,Medicare,2995
Tuolumne,2023,Other Government,250
Tuolumne,2023,Other Indigent,1
Tuolumne,2023,Other Payer,25
Tuolumne,2023,Private Coverage,1134
Tuolumne,2023,Self-Pay,58
Tuolumne,2023,Workers' Compensation,24
Unknown,2019,County Indigent Program,3
Unknown,2019,Medi-Cal,445
Unknown,2019,Medicare,287
Unknown,2019,Other Government,12
Unknown,2019,Other Indigent,5
Unknown,2019,Other Payer,20
Unknown,2019,Private Coverage,241
Unknown,2019,Self-Pay,128
Unknown,2020,County Indigent Program,4
Unknown,2020,Medi-Cal,429
Unknown,2020,Medicare,224
Unknown,2020,Other Government,28
Unknown,2020,Other Indigent,5
Unknown,2020,Other Payer,6
Unknown,2020,Private Coverage,181
Unknown,2020,Self-Pay,86
Unknown,2020,Workers' Compensation,2
Unknown,2021,County Indigent Program,8
Unknown,2021,Invalid/Blank,2
Unknown,2021,Medi-Cal,663
Unknown,2021,Medicare,298
Unknown,2021,Other Government,23
Unknown,2021,Other Indigent,8
Unknown,2021,Other Payer,10
Unknown,2021,Private Coverage,196
Unknown,2021,Self-Pay,97
Unknown,2021,Workers' Compensation,4
Unknown,2022,County Indigent Program,8
Unknown,2022,Invalid/Blank,1
Unknown,2022,Medi-Cal,763
Unknown,2022,Medicare,442
Unknown,2022,Other Government,39
Unknown,2022,Other Indigent,6
Unknown,2022,Other Payer,11
Unknown,2022,Private Coverage,345
Unknown,2022,Self-Pay,136
Unknown,2022,Workers' Compensation,5
Unknown,2023,County Indigent Program,21
Unknown,2023,Invalid/Blank,4
Unknown,2023,Medi-Cal,1893
Unknown,2023,Medicare,2741
Unknown,2023,Other Government,404
Unknown,2023,Other Indigent,5
Unknown,2023,Other Payer,598
Unknown,2023,Private Coverage,311
Unknown,2023,Self-Pay,176
Unknown,2023,Workers' Compensation,29
Ventura,2012,County Indigent Program,181
Ventura,2012,Invalid,31
Ventura,2012,Medi-Cal,15952
Ventura,2012,Medicare,27454
Ventura,2012,Other Government,1803
